2.083464090320452211e+00
2.650323131665422327e+00
3.066825149579794463e+00
2.083604843685146424e+00
2.010995870780876160e+00
3.112670887174134648e+00
3.107093298793494274e+00
5.654011356158797241e+00
2.009053112965045074e+00
3.130130867985426057e+00
3.129846470188969221e+00
5.973805358102899810e+00
2.008691255328489245e+00
3.133776719828705648e+00
3.134385824092139838e+00
6.030156515139955431e+00
2.008589263907211819e+00
3.135009852542453679e+00
3.135504792735423596e+00
6.060450867448119006e+00
2.008561438603522209e+00
3.135124445173412600e+00
3.136036730790196625e+00
6.072358940334281030e+00
2.008550659683366213e+00
3.135225359723425864e+00
3.136184790031822711e+00
6.060284684275345057e+00
2.008544432955468917e+00
3.135324035093315587e+00
3.136230433837476461e+00
6.060909339041417709e+00
2.008539343731174931e+00
3.135326324942648846e+00
3.136346613697204244e+00
6.067101385850469875e+00
2.008534365182912396e+00
3.135391541362642531e+00
3.136398516314592211e+00
6.076241826918258759e+00
2.008532773347857958e+00
3.135411902353537617e+00
3.136414704107576501e+00
6.063957756058051984e+00
2.008531593803059678e+00
3.135423826872143938e+00
3.136429029494918197e+00
6.060395042786017150e+00
2.008528860344073852e+00
3.135438924387109250e+00
3.136477872364284103e+00
6.078174805754552601e+00
